SUPPLIER_NAME,SUPPLIER_CONTACT_NAME,CONTACT_EMAIL_NAME,CATEGORY,REFERENCE_NUMBER,SIZE,%NW,FREEZING_TYPE,NW,NW+GLAZING,PACKING
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,3.26kg(20x163g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.2kg(30x140g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(1x3.9kg)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",45/65pcs/lb,NULL,IQF,NULL,,
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",80/120pcs/lb,NULL,IQF,NULL,,
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3kg(16x187.5g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/210pcs/kg,NULL,IQF,NULL,,10kg(10x1kg)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.6kg(1x3.6kg)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,4.5kg(6x750g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"ZHOUSHAN YUEYANG FOOD CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"DENHOLM Seafoods Limited",,,"NORTHERN BLUE WHITING","163 SEAFROZEN NORTHERN BLUE WHITING WHOLE ROUND SKIN-ON FRESH",NULL,NULL,NULL,NULL,NULL,NULL
"CAMANCHACA PESCA SUR S.A.",,,"GIANT SQUID","58 FROZEN GIANT SQUID FILLET TREATED SKIN-OFF WHITE, MEMBRANCE ON.",1/2kg,NULL,BLOCK,NULL,,20kg(2x10kg)
"CAMANCHACA PESCA SUR S.A.",,,"GIANT SQUID","58 FROZEN GIANT SQUID FILLET TREATED SKIN-OFF WHITE, MEMBRANCE ON.",2/4kg,NULL,BLOCK,NULL,,20kg(2x10kg)
"CAMANCHACA PESCA SUR S.A.",,,"GIANT SQUID","58 FROZEN GIANT SQUID FILLET TREATED SKIN-OFF WHITE, MEMBRANCE ON.",2/4kg,NULL,BLOCK,NULL,,20kg(2x10kg)
"CAMANCHACA PESCA SUR S.A.",,,"GIANT SQUID","56 FROZEN GIANT SQUID WINGS UNTREATED SKIN-ON FRESH THICKNESS 3-5CM  CARTILAGE OFF",NULL,NW,BLOCK,,,"30kg(7,5kgx4)"
"CAMANCHACA PESCA SUR S.A.",,,"GIANT SQUID","56 FROZEN GIANT SQUID WINGS UNTREATED SKIN-ON FRESH THICKNESS 3-5CM  CARTILAGE OFF",NULL,NW,BLOCK,,,20kg(2x10kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,NULL,NULL,NULL,6kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,650g,1kg,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(5x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(10X500g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,30%,NULL,NULL,NULL,5kg(5x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(5x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,35%,IQF,650g,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,675g,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,35%,IQF,,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,35%,IQF,,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,35%,IQF,,,4.2kg(30x140g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,35%,IQF,130g,,4.2kg(30x140g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,NONE,NONE,10kg(1x10kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,NONE,NONE,10kg(1X10kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,32%,IQF,,,6.3kg(12x525g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,,,"3.6kg (6x600g)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,43%,IQF,,,"3.6kg (6x600g)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,"5kg(2x2,5kg)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,"5kg(2x2,5kg)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,35%,IQF,,,"4.2Kg (6x700g)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,"2,25 kg","2,5 kg","5kg(2x2,5Kg)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,35%,IQF,325g,,4.2kg(30x140g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,35%,IQF,130g,,4.2kg(30x140g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,50%,IQF,,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,40%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,40%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,40%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4x1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4x2x1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,4x2x1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4X2X1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,50%,IQF,,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,450g,500g,5kg(10x500g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,"2,25kg","2,5kg","5kg(2x2,5kg)"
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,50%,IQF,600g,,4.8kg(12x400g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(30x200g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,38%,IQF,,,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,40%,IQF,,,4.2kg(24x175g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,38%,IQF,,,6kg(6x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,40%,IQF,,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,40%,IQF,,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",40%,IQF,,,4.2kg(12x350g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,30%,IQF,,,10kg(10x1kg)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,40%,IQF,,,3.6kg(6x600g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,40%,IQF,,,3.6kg(6x600g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,43%,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN TOKA FOODS CO.,LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,IQF,NULL,,7kg(10x700g)
